,City,State,StateCode,Fips,County,Latitude,Longitude,Population,Density,Zip,_merge
42505,brokaw,wisconsin,wi,,,,,,,,left_only
42507,brookfield_town,wisconsin,wi,,,,,,,,left_only
42508,brooklyn_(green_cnty),wisconsin,wi,,,,,,,,left_only
42509,brooklyn_(green_lake_cnty),wisconsin,wi,,,,,,,,left_only
42510,brooklyn_(washburn_cnty),wisconsin,wi,,,,,,,,left_only
42511,brooklyn_village,wisconsin,wi,,,,,,,,left_only
42514,browning,wisconsin,wi,,,,,,,,left_only
42518,bruce,wisconsin,wi,,,,,,,,left_only
42520,brunswick,wisconsin,wi,,,,,,,,left_only
42521,brussels,wisconsin,wi,,,,,,,,left_only
42522,buchanan,wisconsin,wi,,,,,,,,left_only
42523,buena_vista_(portage_cnty),wisconsin,wi,,,,,,,,left_only
42524,buena_vista_(richland_cnty),wisconsin,wi,,,,,,,,left_only
42525,buffalo_(buffalo_cnty),wisconsin,wi,,,,,,,,left_only
42526,buffalo_(marquette_cnty),wisconsin,wi,,,,,,,,left_only
42528,burke,wisconsin,wi,,,,,,,,left_only
42530,burlington_town,wisconsin,wi,,,,,,,,left_only
42532,burns,wisconsin,wi,,,,,,,,left_only
42533,burnside,wisconsin,wi,,,,,,,,left_only
42535,butler_village,wisconsin,wi,,,,,,,,left_only
42538,byron_(fond_du_lac_cnty),wisconsin,wi,,,,,,,,left_only
42539,byron_(monroe_cnty),wisconsin,wi,,,,,,,,left_only
42541,cadiz,wisconsin,wi,,,,,,,,left_only
42543,cady,wisconsin,wi,,,,,,,,left_only
42544,calamus,wisconsin,wi,,,,,,,,left_only
42545,caledonia_,wisconsin,wi,,,,,,,,left_only
42546,caledonia_(columbia_cnty),wisconsin,wi,,,,,,,,left_only
42547,caledonia_(trempealeau_cnty),wisconsin,wi,,,,,,,,left_only
42548,caledonia_(waupaca_cnty),wisconsin,wi,,,,,,,,left_only
42549,calumet,wisconsin,wi,,,,,,,,left_only
42553,cameron_village,wisconsin,wi,,,,,,,,left_only
42555,camp_lake,wisconsin,wi,,,,,,,,left_only
42556,campbell,wisconsin,wi,,,,,,,,left_only
42558,canton,wisconsin,wi,,,,,,,,left_only
42559,carey,wisconsin,wi,,,,,,,,left_only
42560,carlton,wisconsin,wi,,,,,,,,left_only
42562,carson,wisconsin,wi,,,,,,,,left_only
42563,cary,wisconsin,wi,,,,,,,,left_only
42566,casco_village,wisconsin,wi,,,,,,,,left_only
42567,casey,wisconsin,wi,,,,,,,,left_only
42569,cassel,wisconsin,wi,,,,,,,,left_only
42570,cassian,wisconsin,wi,,,,,,,,left_only
42572,cassville_village,wisconsin,wi,,,,,,,,left_only
42573,castle_rock,wisconsin,wi,,,,,,,,left_only
42574,caswell,wisconsin,wi,,,,,,,,left_only
42577,catawba_village,wisconsin,wi,,,,,,,,left_only
42578,cato,wisconsin,wi,,,,,,,,left_only
42582,cedar_lake,wisconsin,wi,,,,,,,,left_only
42583,cedar_rapids,wisconsin,wi,,,,,,,,left_only
42585,cedarburg_town,wisconsin,wi,,,,,,,,left_only
42586,center_(outagamie_cnty),wisconsin,wi,,,,,,,,left_only
42587,center_(rock_cnty),wisconsin,wi,,,,,,,,left_only
42588,centerville,wisconsin,wi,,,,,,,,left_only
42591,charlestown,wisconsin,wi,,,,,,,,left_only
42592,chase,wisconsin,wi,,,,,,,,left_only
42596,chester,wisconsin,wi,,,,,,,,left_only
42598,chetek_town,wisconsin,wi,,,,,,,,left_only
42599,chicog,wisconsin,wi,,,,,,,,left_only
42603,chilton_town,wisconsin,wi,,,,,,,,left_only
42604,chimney_rock,wisconsin,wi,,,,,,,,left_only
42605,chippewa,wisconsin,wi,,,,,,,,left_only
42607,christiana_(dane_cnty),wisconsin,wi,,,,,,,,left_only
42608,christiana_(vernon_cnty),wisconsin,wi,,,,,,,,left_only
42609,cicero,wisconsin,wi,,,,,,,,left_only
42610,city_point,wisconsin,wi,,,,,,,,left_only
42611,clam_falls,wisconsin,wi,,,,,,,,left_only
42613,clarno,wisconsin,wi,,,,,,,,left_only
42614,clay_banks,wisconsin,wi,,,,,,,,left_only
42615,clayton_(crawford_cnty),wisconsin,wi,,,,,,,,left_only
42616,clayton_(polk_cnty),wisconsin,wi,,,,,,,,left_only
42617,clayton_(winnebago_cnty),wisconsin,wi,,,,,,,,left_only
42618,clayton_village,wisconsin,wi,,,,,,,,left_only
42619,clear_creek,wisconsin,wi,,,,,,,,left_only
42621,clear_lake_village,wisconsin,wi,,,,,,,,left_only
42622,clearfield,wisconsin,wi,,,,,,,,left_only
42623,cleveland_(chippewa_cnty),wisconsin,wi,,,,,,,,left_only
42624,cleveland_(jackson_cnty),wisconsin,wi,,,,,,,,left_only
42625,cleveland_(marathon_cnty),wisconsin,wi,,,,,,,,left_only
42626,cleveland_(taylor_cnty),wisconsin,wi,,,,,,,,left_only
42627,cleveland_village,wisconsin,wi,,,,,,,,left_only
42628,clifton_(grant_cnty),wisconsin,wi,,,,,,,,left_only
42629,clifton_(monroe_cnty),wisconsin,wi,,,,,,,,left_only
42630,clifton_(pierce_cnty),wisconsin,wi,,,,,,,,left_only
42631,clinton_(barron_cnty),wisconsin,wi,,,,,,,,left_only
42632,clinton_(rock_cnty),wisconsin,wi,,,,,,,,left_only
42633,clinton_(vernon_cnty),wisconsin,wi,,,,,,,,left_only
42634,clinton_village,wisconsin,wi,,,,,,,,left_only
42636,clover,wisconsin,wi,,,,,,,,left_only
42637,cloverland_(douglas_cnty),wisconsin,wi,,,,,,,,left_only
42638,cloverland_(vilas_cnty),wisconsin,wi,,,,,,,,left_only
42639,clyde,wisconsin,wi,,,,,,,,left_only
42641,clyman_village,wisconsin,wi,,,,,,,,left_only
42644,colburn_(adams_cnty),wisconsin,wi,,,,,,,,left_only
42645,colburn_(chippewa_cnty),wisconsin,wi,,,,,,,,left_only
42647,colby_town,wisconsin,wi,,,,,,,,left_only
42648,cold_spring,wisconsin,wi,,,,,,,,left_only
42651,colfax_village,wisconsin,wi,,,,,,,,left_only
42654,coloma_village,wisconsin,wi,,,,,,,,left_only
42656,columbus_town,wisconsin,wi,,,,,,,,left_only
42658,commonwealth,wisconsin,wi,,,,,,,,left_only
42660,concord,wisconsin,wi,,,,,,,,left_only
42661,conover,wisconsin,wi,,,,,,,,left_only
42662,conrath,wisconsin,wi,,,,,,,,left_only
42663,cooks_valley,wisconsin,wi,,,,,,,,left_only
42664,coon,wisconsin,wi,,,,,,,,left_only
42666,cooperstown,wisconsin,wi,,,,,,,,left_only
42668,corning,wisconsin,wi,,,,,,,,left_only
42671,cottage_grove_village,wisconsin,wi,,,,,,,,left_only
42673,couderay_village,wisconsin,wi,,,,,,,,left_only
42674,courtland,wisconsin,wi,,,,,,,,left_only
42676,crandon_town,wisconsin,wi,,,,,,,,left_only
42677,cranmoor,wisconsin,wi,,,,,,,,left_only
42678,crescent,wisconsin,wi,,,,,,,,left_only
42680,cross,wisconsin,wi,,,,,,,,left_only
42682,cross_plains_village,wisconsin,wi,,,,,,,,left_only
42683,crystal,wisconsin,wi,,,,,,,,left_only
42684,crystal_lake_(barron_cnty),wisconsin,wi,,,,,,,,left_only
42685,crystal_lake_(marquette_cnty),wisconsin,wi,,,,,,,,left_only
42689,cumberland_town,wisconsin,wi,,,,,,,,left_only
42690,curran,wisconsin,wi,,,,,,,,left_only
42692,cutler,wisconsin,wi,,,,,,,,left_only
42693,cylon,wisconsin,wi,,,,,,,,left_only
42694,dairyland,wisconsin,wi,,,,,,,,left_only
42695,dakota,wisconsin,wi,,,,,,,,left_only
42698,dallas_village,wisconsin,wi,,,,,,,,left_only
42702,dane_village,wisconsin,wi,,,,,,,,left_only
42703,daniels,wisconsin,wi,,,,,,,,left_only
42705,darien_village,wisconsin,wi,,,,,,,,left_only
42707,darlington_town,wisconsin,wi,,,,,,,,left_only
42708,day,wisconsin,wi,,,,,,,,left_only
42709,dayton_(richland_cnty),wisconsin,wi,,,,,,,,left_only
42710,dayton_(waupaca_cnty),wisconsin,wi,,,,,,,,left_only
42713,decatur,wisconsin,wi,,,,,,,,left_only
42714,deer_creek_(outagamie_cnty),wisconsin,wi,,,,,,,,left_only
42715,deer_creek_(taylor_cnty),wisconsin,wi,,,,,,,,left_only
42717,deerfield_(dane_cnty),wisconsin,wi,,,,,,,,left_only
42718,deerfield_(waushara_cnty),wisconsin,wi,,,,,,,,left_only
42719,deerfield_village,wisconsin,wi,,,,,,,,left_only
42723,delafield_town,wisconsin,wi,,,,,,,,left_only
42726,delavan_town,wisconsin,wi,,,,,,,,left_only
42727,dell_prairie,wisconsin,wi,,,,,,,,left_only
42728,dellona,wisconsin,wi,,,,,,,,left_only
42730,delmar,wisconsin,wi,,,,,,,,left_only
42731,delta,wisconsin,wi,,,,,,,,left_only
42732,delton,wisconsin,wi,,,,,,,,left_only
42734,dewey_(burnett_cnty),wisconsin,wi,,,,,,,,left_only
42735,dewey_(portage_cnty),wisconsin,wi,,,,,,,,left_only
42736,dewey_(rusk_cnty),wisconsin,wi,,,,,,,,left_only
42737,dewhurst,wisconsin,wi,,,,,,,,left_only
42738,dexter,wisconsin,wi,,,,,,,,left_only
42744,dodgeville_town,wisconsin,wi,,,,,,,,left_only
42746,doty,wisconsin,wi,,,,,,,,left_only
42747,douglas,wisconsin,wi,,,,,,,,left_only
42749,dover_(buffalo_cnty),wisconsin,wi,,,,,,,,left_only
42750,dover_(racine_cnty),wisconsin,wi,,,,,,,,left_only
42751,dovre,wisconsin,wi,,,,,,,,left_only
42754,doyle,wisconsin,wi,,,,,,,,left_only
42756,drammen,wisconsin,wi,,,,,,,,left_only
42757,draper,wisconsin,wi,,,,,,,,left_only
42761,dunkirk,wisconsin,wi,,,,,,,,left_only
42762,dunn_(dane_cnty),wisconsin,wi,,,,,,,,left_only
42763,dunn_(dunn_cnty),wisconsin,wi,,,,,,,,left_only
42764,dupont,wisconsin,wi,,,,,,,,left_only
42766,durand_town,wisconsin,wi,,,,,,,,left_only
42768,eagle_(richland_cnty),wisconsin,wi,,,,,,,,left_only
42769,eagle_(waukesha_cnty),wisconsin,wi,,,,,,,,left_only
42771,eagle_point,wisconsin,wi,,,,,,,,left_only
42773,eagle_village,wisconsin,wi,,,,,,,,left_only
42775,east_troy_village,wisconsin,wi,,,,,,,,left_only
42777,eastman_village,wisconsin,wi,,,,,,,,left_only
42778,easton_(adams_cnty),wisconsin,wi,,,,,,,,left_only
42779,easton_(marathon_cnty),wisconsin,wi,,,,,,,,left_only
42780,eaton_(brown_cnty),wisconsin,wi,,,,,,,,left_only
42781,eaton_(clark_cnty),wisconsin,wi,,,,,,,,left_only
42782,eaton_(manitowoc_cnty),wisconsin,wi,,,,,,,,left_only
42784,eau_galle_(dunn_cnty),wisconsin,wi,,,,,,,,left_only
42785,eau_galle_(st._croix_cnty),wisconsin,wi,,,,,,,,left_only
42786,eau_pleine_(marathon_cnty),wisconsin,wi,,,,,,,,left_only
42787,eau_pleine_(portage_cnty),wisconsin,wi,,,,,,,,left_only
42788,eden_(fond_du_lac_cnty),wisconsin,wi,,,,,,,,left_only
42789,eden_(iowa_cnty),wisconsin,wi,,,,,,,,left_only
42790,eden_village,wisconsin,wi,,,,,,,,left_only
42793,edgewater,wisconsin,wi,,,,,,,,left_only
42795,edson,wisconsin,wi,,,,,,,,left_only
42797,egg_harbor_village,wisconsin,wi,,,,,,,,left_only
42798,eileen,wisconsin,wi,,,,,,,,left_only
42799,eisenstein,wisconsin,wi,,,,,,,,left_only
42800,el_paso,wisconsin,wi,,,,,,,,left_only
42802,elba,wisconsin,wi,,,,,,,,left_only
42805,elderon_village,wisconsin,wi,,,,,,,,left_only
42806,eldorado,wisconsin,wi,,,,,,,,left_only
42808,elk,wisconsin,wi,,,,,,,,left_only
42809,elk_grove,wisconsin,wi,,,,,,,,left_only
42811,elk_mound_village,wisconsin,wi,,,,,,,,left_only
42814,ellenboro,wisconsin,wi,,,,,,,,left_only
42815,ellington,wisconsin,wi,,,,,,,,left_only
42818,ellsworth_village,wisconsin,wi,,,,,,,,left_only
42825,emery,wisconsin,wi,,,,,,,,left_only
42826,emmet_(dodge_cnty),wisconsin,wi,,,,,,,,left_only
42827,emmet_(marathon_cnty),wisconsin,wi,,,,,,,,left_only
42828,empire,wisconsin,wi,,,,,,,,left_only
42830,enterprise,wisconsin,wi,,,,,,,,left_only
42832,erin,wisconsin,wi,,,,,,,,left_only
42833,erin_prairie,wisconsin,wi,,,,,,,,left_only
42834,estella,wisconsin,wi,,,,,,,,left_only
42836,ettrick_village,wisconsin,wi,,,,,,,,left_only
42839,evergreen_(langlade_cnty),wisconsin,wi,,,,,,,,left_only
42840,evergreen_(washburn_cnty),wisconsin,wi,,,,,,,,left_only
42841,excelsior,wisconsin,wi,,,,,,,,left_only
42843,exeter,wisconsin,wi,,,,,,,,left_only
42844,fairbanks,wisconsin,wi,,,,,,,,left_only
42846,fairchild_village,wisconsin,wi,,,,,,,,left_only
42847,fairfield,wisconsin,wi,,,,,,,,left_only
42851,farmington_(jefferson_cnty),wisconsin,wi,,,,,,,,left_only
42852,farmington_(la_crosse_cnty),wisconsin,wi,,,,,,,,left_only
42853,farmington_(polk_cnty),wisconsin,wi,,,,,,,,left_only
42854,farmington_(washington_cnty),wisconsin,wi,,,,,,,,left_only
42855,farmington_(waupaca_cnty),wisconsin,wi,,,,,,,,left_only
42856,fayette,wisconsin,wi,,,,,,,,left_only
42857,fence,wisconsin,wi,,,,,,,,left_only
42859,fennimore_town,wisconsin,wi,,,,,,,,left_only
42861,fern,wisconsin,wi,,,,,,,,left_only
42863,fifield,wisconsin,wi,,,,,,,,left_only
42864,finley,wisconsin,wi,,,,,,,,left_only
42866,flambeau_(price_cnty),wisconsin,wi,,,,,,,,left_only
42867,flambeau_(rusk_cnty),wisconsin,wi,,,,,,,,left_only
42870,fond_du_lac_town,wisconsin,wi,,,,,,,,left_only
42871,fontana-on-geneva_lake,wisconsin,wi,,,,,,,,left_only
42873,ford,wisconsin,wi,,,,,,,,left_only
42874,forest_(fond_du_lac_cnty),wisconsin,wi,,,,,,,,left_only
42875,forest_(richland_cnty),wisconsin,wi,,,,,,,,left_only
42876,forest_(st._croix_cnty),wisconsin,wi,,,,,,,,left_only
42877,forest_(vernon_cnty),wisconsin,wi,,,,,,,,left_only
42880,forestville_village,wisconsin,wi,,,,,,,,left_only
42882,fort_winnebago,wisconsin,wi,,,,,,,,left_only
42883,foster,wisconsin,wi,,,,,,,,left_only
42884,fountain,wisconsin,wi,,,,,,,,left_only
42886,fountain_prairie,wisconsin,wi,,,,,,,,left_only
42889,fox_lake_town,wisconsin,wi,,,,,,,,left_only
42892,frankfort_(marathon_cnty),wisconsin,wi,,,,,,,,left_only
42893,frankfort_(pepin_cnty),wisconsin,wi,,,,,,,,left_only
42895,franklin_(jackson_cnty),wisconsin,wi,,,,,,,,left_only
42896,franklin_(kewaunee_cnty),wisconsin,wi,,,,,,,,left_only
42897,franklin_(manitowoc_cnty),wisconsin,wi,,,,,,,,left_only
42898,franklin_(sauk_cnty),wisconsin,wi,,,,,,,,left_only
42899,franklin_(vernon_cnty),wisconsin,wi,,,,,,,,left_only
42901,franzen,wisconsin,wi,,,,,,,,left_only
42904,fredonia_village,wisconsin,wi,,,,,,,,left_only
42905,freedom_(forest_cnty),wisconsin,wi,,,,,,,,left_only
42906,freedom_(outagamie_cnty),wisconsin,wi,,,,,,,,left_only
42907,freedom_(sauk_cnty),wisconsin,wi,,,,,,,,left_only
42908,freeman,wisconsin,wi,,,,,,,,left_only
42909,fremont_(clark_cnty),wisconsin,wi,,,,,,,,left_only
42910,fremont_(waupaca_cnty),wisconsin,wi,,,,,,,,left_only
42911,fremont_village,wisconsin,wi,,,,,,,,left_only
42914,friendship_village,wisconsin,wi,,,,,,,,left_only
42916,frog_creek,wisconsin,wi,,,,,,,,left_only
42918,gale,wisconsin,wi,,,,,,,,left_only
42920,garden_valley,wisconsin,wi,,,,,,,,left_only
42921,gardner,wisconsin,wi,,,,,,,,left_only
42922,garfield_(jackson_cnty),wisconsin,wi,,,,,,,,left_only
42923,garfield_(polk_cnty),wisconsin,wi,,,,,,,,left_only
42925,genesee,wisconsin,wi,,,,,,,,left_only
42926,geneva,wisconsin,wi,,,,,,,,left_only
42929,genoa_village,wisconsin,wi,,,,,,,,left_only
42930,georgetown_(polk_cnty),wisconsin,wi,,,,,,,,left_only
42931,georgetown_(price_cnty),wisconsin,wi,,,,,,,,left_only
42932,germania,wisconsin,wi,,,,,,,,left_only
42934,germantown_(juneau_cnty),wisconsin,wi,,,,,,,,left_only
42935,germantown_(washington_cnty),wisconsin,wi,,,,,,,,left_only
42937,gibraltar,wisconsin,wi,,,,,,,,left_only
42938,gibson,wisconsin,wi,,,,,,,,left_only
42940,gillett_town,wisconsin,wi,,,,,,,,left_only
42942,gilman_village,wisconsin,wi,,,,,,,,left_only
42944,gingles,wisconsin,wi,,,,,,,,left_only
42945,glen_flora_village,wisconsin,wi,,,,,,,,left_only
42948,glencoe,wisconsin,wi,,,,,,,,left_only
42950,glendale_town,wisconsin,wi,,,,,,,,left_only
42951,glenmore,wisconsin,wi,,,,,,,,left_only
42952,glenwood,wisconsin,wi,,,,,,,,left_only
42955,goetz,wisconsin,wi,,,,,,,,left_only
42957,goodrich,wisconsin,wi,,,,,,,,left_only
42958,gordon_(ashland_cnty),wisconsin,wi,,,,,,,,left_only
42959,gordon_(douglas_cnty),wisconsin,wi,,,,,,,,left_only
42962,grafton_village,wisconsin,wi,,,,,,,,left_only
42963,grand_chute,wisconsin,wi,,,,,,,,left_only
42965,grand_rapids,wisconsin,wi,,,,,,,,left_only
42967,grandview,wisconsin,wi,,,,,,,,left_only
42968,grant_(clark_cnty),wisconsin,wi,,,,,,,,left_only
42969,grant_(dunn_cnty),wisconsin,wi,,,,,,,,left_only
42970,grant_(monroe_cnty),wisconsin,wi,,,,,,,,left_only
42971,grant_(portage_cnty),wisconsin,wi,,,,,,,,left_only
42972,grant_(rusk_cnty),wisconsin,wi,,,,,,,,left_only
42973,grant_(shawano_cnty),wisconsin,wi,,,,,,,,left_only
42976,grantsburg_village,wisconsin,wi,,,,,,,,left_only
42978,gratiot_village,wisconsin,wi,,,,,,,,left_only
42980,green_bay_town,wisconsin,wi,,,,,,,,left_only
42981,green_grove,wisconsin,wi,,,,,,,,left_only
42983,green_lake_town,wisconsin,wi,,,,,,,,left_only
42984,green_valley_(marathon_cnty),wisconsin,wi,,,,,,,,left_only
42985,green_valley_(shawano_cnty),wisconsin,wi,,,,,,,,left_only
42989,greenfield_(la_crosse_cnty),wisconsin,wi,,,,,,,,left_only
42990,greenfield_(monroe_cnty),wisconsin,wi,,,,,,,,left_only
42991,greenfield_(sauk_cnty),wisconsin,wi,,,,,,,,left_only
42993,greenville,wisconsin,wi,,,,,,,,left_only
42995,greenwood_(taylor_cnty),wisconsin,wi,,,,,,,,left_only
42996,greenwood_(vernon_cnty),wisconsin,wi,,,,,,,,left_only
42998,grover_(marinette_cnty),wisconsin,wi,,,,,,,,left_only
42999,grover_(taylor_cnty),wisconsin,wi,,,,,,,,left_only
43000,grow,wisconsin,wi,,,,,,,,left_only
43001,guenther,wisconsin,wi,,,,,,,,left_only
43002,gull_lake,wisconsin,wi,,,,,,,,left_only
43003,gurney,wisconsin,wi,,,,,,,,left_only
43004,hackett,wisconsin,wi,,,,,,,,left_only
43006,hale,wisconsin,wi,,,,,,,,left_only
43008,hallie,wisconsin,wi,,,,,,,,left_only
43009,halsey,wisconsin,wi,,,,,,,,left_only
43010,hamburg_(marathon_cnty),wisconsin,wi,,,,,,,,left_only
43011,hamburg_(vernon_cnty),wisconsin,wi,,,,,,,,left_only
43012,hamilton,wisconsin,wi,,,,,,,,left_only
43013,hammel,wisconsin,wi,,,,,,,,left_only
43015,hammond_village,wisconsin,wi,,,,,,,,left_only
43016,hampden,wisconsin,wi,,,,,,,,left_only
43018,hancock_village,wisconsin,wi,,,,,,,,left_only
43019,haney,wisconsin,wi,,,,,,,,left_only
43021,hansen,wisconsin,wi,,,,,,,,left_only
43022,harding,wisconsin,wi,,,,,,,,left_only
43023,harmony_(price_cnty),wisconsin,wi,,,,,,,,left_only
43024,harmony_(rock_cnty),wisconsin,wi,,,,,,,,left_only
43025,harmony_(vernon_cnty),wisconsin,wi,,,,,,,,left_only
43026,harris,wisconsin,wi,,,,,,,,left_only
43027,harrison_(calumet_cnty),wisconsin,wi,,,,,,,,left_only
43028,harrison_(grant_cnty),wisconsin,wi,,,,,,,,left_only
43029,harrison_(lincoln_cnty),wisconsin,wi,,,,,,,,left_only
43030,harrison_(marathon_cnty),wisconsin,wi,,,,,,,,left_only
43031,harrison_(waupaca_cnty),wisconsin,wi,,,,,,,,left_only
43032,harrison_village,wisconsin,wi,,,,,,,,left_only
43034,hartford_town,wisconsin,wi,,,,,,,,left_only
43035,hartland_(pierce_cnty),wisconsin,wi,,,,,,,,left_only
43036,hartland_(shawano_cnty),wisconsin,wi,,,,,,,,left_only
43037,hartland_village,wisconsin,wi,,,,,,,,left_only
43042,hawkins_village,wisconsin,wi,,,,,,,,left_only
43043,hawthorne,wisconsin,wi,,,,,,,,left_only
43044,hay_river,wisconsin,wi,,,,,,,,left_only
43046,hayward_town,wisconsin,wi,,,,,,,,left_only
43048,hazel_green_village,wisconsin,wi,,,,,,,,left_only
43049,hazelhurst,wisconsin,wi,,,,,,,,left_only
43052,helvetia,wisconsin,wi,,,,,,,,left_only
43053,hendren,wisconsin,wi,,,,,,,,left_only
43054,henrietta,wisconsin,wi,,,,,,,,left_only
43056,herman_(dodge_cnty),wisconsin,wi,,,,,,,,left_only
43057,herman_(shawano_cnty),wisconsin,wi,,,,,,,,left_only
43058,herman_(sheboygan_cnty),wisconsin,wi,,,,,,,,left_only
43059,hewett,wisconsin,wi,,,,,,,,left_only
43061,hewitt_village,wisconsin,wi,,,,,,,,left_only
43062,hickory_grove,wisconsin,wi,,,,,,,,left_only
43063,highland_(douglas_cnty),wisconsin,wi,,,,,,,,left_only
43064,highland_(iowa_cnty),wisconsin,wi,,,,,,,,left_only
43065,highland_village,wisconsin,wi,,,,,,,,left_only
43067,hiles_(forest_cnty),wisconsin,wi,,,,,,,,left_only
43068,hiles_(wood_cnty),wisconsin,wi,,,,,,,,left_only
43069,hill,wisconsin,wi,,,,,,,,left_only
43071,hillsboro_town,wisconsin,wi,,,,,,,,left_only
43073,hixon,wisconsin,wi,,,,,,,,left_only
43075,hixton_village,wisconsin,wi,,,,,,,,left_only
43076,hoard,wisconsin,wi,,,,,,,,left_only
43079,holland_(brown_cnty),wisconsin,wi,,,,,,,,left_only
43080,holland_(la_crosse_cnty),wisconsin,wi,,,,,,,,left_only
43081,holland_(sheboygan_cnty),wisconsin,wi,,,,,,,,left_only
43084,holton,wisconsin,wi,,,,,,,,left_only
43085,holway,wisconsin,wi,,,,,,,,left_only
43086,homestead,wisconsin,wi,,,,,,,,left_only
43087,honey_creek,wisconsin,wi,,,,,,,,left_only
43089,hortonia,wisconsin,wi,,,,,,,,left_only
43092,how,wisconsin,wi,,,,,,,,left_only
43096,hubbard_(dodge_cnty),wisconsin,wi,,,,,,,,left_only
43097,hubbard_(rusk_cnty),wisconsin,wi,,,,,,,,left_only
43099,hudson_town,wisconsin,wi,,,,,,,,left_only
43100,hughes,wisconsin,wi,,,,,,,,left_only
43101,hull_(marathon_cnty),wisconsin,wi,,,,,,,,left_only
43102,hull_(portage_cnty),wisconsin,wi,,,,,,,,left_only
43104,humboldt,wisconsin,wi,,,,,,,,left_only
43105,hunter,wisconsin,wi,,,,,,,,left_only
43108,hustisford_village,wisconsin,wi,,,,,,,,left_only
43110,hutchins,wisconsin,wi,,,,,,,,left_only
43112,ingram,wisconsin,wi,,,,,,,,left_only
43114,iola_village,wisconsin,wi,,,,,,,,left_only
43119,ironton_village,wisconsin,wi,,,,,,,,left_only
43120,irving,wisconsin,wi,,,,,,,,left_only
43121,isabelle,wisconsin,wi,,,,,,,,left_only
43122,ithaca,wisconsin,wi,,,,,,,,left_only
43124,ixonia_cdp,wisconsin,wi,,,,,,,,left_only
43125,jackson_(adams_cnty),wisconsin,wi,,,,,,,,left_only
43126,jackson_(burnett_cnty),wisconsin,wi,,,,,,,,left_only
43127,jackson_(washington_cnty),wisconsin,wi,,,,,,,,left_only
43128,jackson_village,wisconsin,wi,,,,,,,,left_only
43129,jacksonport,wisconsin,wi,,,,,,,,left_only
43130,jacobs,wisconsin,wi,,,,,,,,left_only
43131,jamestown,wisconsin,wi,,,,,,,,left_only
43133,janesville_town,wisconsin,wi,,,,,,,,left_only
43135,jefferson_(green_cnty),wisconsin,wi,,,,,,,,left_only
43136,jefferson_(jefferson_cnty),wisconsin,wi,,,,,,,,left_only
43137,jefferson_(monroe_cnty),wisconsin,wi,,,,,,,,left_only
43138,jefferson_(vernon_cnty),wisconsin,wi,,,,,,,,left_only
43140,johnson,wisconsin,wi,,,,,,,,left_only
43142,johnstown_(polk_cnty),wisconsin,wi,,,,,,,,left_only
43143,johnstown_(rock_cnty),wisconsin,wi,,,,,,,,left_only
43144,jordan,wisconsin,wi,,,,,,,,left_only
43150,kaukauna_town,wisconsin,wi,,,,,,,,left_only
43153,kelly,wisconsin,wi,,,,,,,,left_only
43155,kendall_village,wisconsin,wi,,,,,,,,left_only
43157,kennan_village,wisconsin,wi,,,,,,,,left_only
43161,kewaskum_village,wisconsin,wi,,,,,,,,left_only
43163,keystone,wisconsin,wi,,,,,,,,left_only
43164,kickapoo,wisconsin,wi,,,,,,,,left_only
43167,kildare,wisconsin,wi,,,,,,,,left_only
43168,kimball,wisconsin,wi,,,,,,,,left_only
43171,king_town,wisconsin,wi,,,,,,,,left_only
43172,kingston_(green_lake_cnty),wisconsin,wi,,,,,,,,left_only
43173,kingston_(juneau_cnty),wisconsin,wi,,,,,,,,left_only
43174,kingston_village,wisconsin,wi,,,,,,,,left_only
43175,kinnickinnic,wisconsin,wi,,,,,,,,left_only
43177,knapp_village,wisconsin,wi,,,,,,,,left_only
43178,knight,wisconsin,wi,,,,,,,,left_only
43180,knox,wisconsin,wi,,,,,,,,left_only
43182,komensky,wisconsin,wi,,,,,,,,left_only
43183,koshkonong,wisconsin,wi,,,,,,,,left_only
43184,kossuth,wisconsin,wi,,,,,,,,left_only
43189,la_follette,wisconsin,wi,,,,,,,,left_only
43190,la_grange_(monroe_cnty),wisconsin,wi,,,,,,,,left_only
43191,la_grange_(walworth_cnty),wisconsin,wi,,,,,,,,left_only
43192,la_pointe,wisconsin,wi,,,,,,,,left_only
43193,la_prairie,wisconsin,wi,,,,,,,,left_only
43195,la_valle_village,wisconsin,wi,,,,,,,,left_only
43199,lafayette_(chippewa_cnty),wisconsin,wi,,,,,,,,left_only
43200,lafayette_(monroe_cnty),wisconsin,wi,,,,,,,,left_only
43201,lafayette_(walworth_cnty),wisconsin,wi,,,,,,,,left_only
43202,lake_(marinette_cnty),wisconsin,wi,,,,,,,,left_only
43203,lake_(price_cnty),wisconsin,wi,,,,,,,,left_only
43209,lake_holcombe,wisconsin,wi,,,,,,,,left_only
43214,lake_mills_town,wisconsin,wi,,,,,,,,left_only
43222,lakeland,wisconsin,wi,,,,,,,,left_only
43223,lakeside,wisconsin,wi,,,,,,,,left_only
43224,laketown,wisconsin,wi,,,,,,,,left_only
43226,lamartine,wisconsin,wi,,,,,,,,left_only
43227,lamont,wisconsin,wi,,,,,,,,left_only
43228,lanark,wisconsin,wi,,,,,,,,left_only
43230,land_o'lakes,wisconsin,wi,,,,,,,,left_only
43231,langlade,wisconsin,wi,,,,,,,,left_only
43234,larrabee,wisconsin,wi,,,,,,,,left_only
43236,lawrence_(brown_cnty),wisconsin,wi,,,,,,,,left_only
